order_id,customer_id,product_id,order_date,order_value
d9b85590-057f-442d-be63-d1a5d8e26149,1066,519,28-01-2023,206.5
eca46dd5-589a-42a0-9d82-7e3ad20da80a,1083,547,30-10-2023,1938.31
8c641e0e-8d7a-4822-8e1d-fc8c590968c0,1038,546,23-02-2024,1653.54
a471eea5-e1fa-4cf9-af42-7eb4c75ad77e,1024,545,18-03-2025,1739.69
88e56d80-80e6-4db7-9163-236043f7ac4a,1097,548,02-12-2023,1223.83
20323557-b02b-4d03-91eb-0b0635f61217,1034,549,17-03-2024,1587.72
524d5ed4-cee4-4d54-86d7-0d790fb53c90,1063,514,04-03-2023,213.95
d20d9c4c-2140-4009-a389-a67e0c7ac290,1096,506,04-08-2024,422.78
2bacb9c5-3307-49db-9a2f-baae93dd337b,1087,535,03-02-2025,1628.15
ab667d0e-e1e6-495a-830e-5015d106c3cc,1054,545,24-09-2023,1658.82
244a573e-0223-4a1b-878d-97f70b45fc3e,1059,508,22-07-2024,389.62
47d7cd56-4af0-4e9d-b034-203a6d53c069,1016,526,29-10-2024,1021.31
690f4928-e117-49f6-aba9-46740b30b959,1034,513,10-05-2024,886.72
77fd0bf8-9270-490a-b461-e3c108ee1422,1046,531,12-01-2023,87.31
f98e53b2-cb40-4b7d-b9fb-1830843c8e37,1078,501,11-07-2024,563.31
c8086c04-f239-48c7-9106-4e6fc142dd35,1074,537,15-11-2023,1841.09
33fb11ad-7276-4ef9-b8cc-600b567e68ab,1077,514,26-08-2024,1116.78
f022aff7-edbd-4409-945d-b74f0a6d4b8e,1048,526,13-10-2024,1103.52
b47a5ca3-ed31-4eed-84f7-14237c88e66d,1047,531,28-10-2024,380.53
b184c889-2a4a-422e-a606-c4cb46f6aae0,1087,505,07-06-2023,136.03
ad2aaaee-ea9e-43fd-b6d0-8d2cb190d652,1015,503,27-02-2025,1174.64
8c76d5ce-ea43-4c23-aad0-51020805d350,1092,538,23-05-2024,262.71
fa18c058-86ff-41b1-b324-05c999526501,1048,513,24-06-2023,875.79
b796ee9b-b36e-47cf-a4bb-5dd3561ada36,1067,503,31-07-2024,1069.82
82ee72b0-63f3-4564-ba11-d2a511d5ee15,1029,509,18-01-2025,46.69
99edbcbb-bf22-4a30-bb81-009198e94afb,1013,521,26-08-2024,1187.02
3dc48ae0-6f26-4738-9e23-5ba735f7fc86,1063,516,03-09-2023,585.15
21475266-a2cb-43c4-92f7-cbd441e76df4,1085,517,07-07-2024,472.95
8a35023b-98b0-4734-916c-20827c430ecf,1027,516,14-08-2023,985.4
dcfa2c12-9307-47af-9ba1-89db34453ca4,1084,506,18-08-2024,1100.59
4bd2e63b-ed14-43fa-bee6-c85ab105386e,1068,504,10-03-2023,1211.67
629f10ae-4651-4d55-ba24-f4d682be3873,1042,523,17-05-2024,1722.82
220ed96e-9bbe-43e2-9ad9-4ec2a202bf6b,1044,544,18-02-2023,1624.03
6f9f1482-172d-4a2d-b33a-074aca4f74c6,1098,548,27-10-2023,1035.23
de002c0c-0a6c-4d93-8d1a-ef98433fec84,1029,547,20-08-2024,883.81
57e11919-5683-47f1-877e-639056be99a5,1030,542,12-02-2025,1533.55
59623108-fb8d-4e5f-94cf-d6f3d3ea15bf,1073,546,26-07-2023,1011.81
624801f9-f1d9-415c-ae37-ef75afcb5a1c,1063,510,17-07-2024,648.1
5b7d63d4-9810-4d2f-bff9-e9d1dc262c5a,1090,532,30-06-2023,1596.93
28af6add-0452-4e3a-92f0-89c26f752045,1062,520,30-01-2025,463.82
f55df2c5-a451-48fb-b762-c9d70e621f9a,1049,522,27-12-2024,697.49
bd46ce6f-2eb7-4cdd-8f98-f321b188aa46,1008,534,28-04-2024,42
4b5722a0-54a1-4ac0-a5f8-253f85663499,1021,532,11-12-2023,1389.09
4bc7dda0-459f-4ab6-8fa9-a0f0aecfdba5,1093,526,27-10-2023,273.14
da819bb0-651d-4c1b-bf45-8e5cd320a28a,1043,510,22-09-2024,732.7
2590ff8f-45fc-4efa-81c6-4c1803efacd8,1008,509,13-01-2023,1065.27
a1244502-fbfa-4eb3-b424-9f55f600f596,1056,535,06-12-2023,952.17
cdc6a2e2-4c5c-48fb-98a9-7da36acd3add,1091,506,08-01-2024,1734.92
a358b827-7d85-48df-a428-4eaf1c368b9f,1073,527,21-06-2023,1458.75
f2ea0df1-2e53-4f1e-8bd2-e22c4a09c535,1028,506,13-12-2024,1158.89
5a8c5214-b2b1-49ac-a467-9d9a7e58a6da,1052,530,21-07-2024,1280.64
acd6ee30-2712-48ec-b545-e054cde56aef,1027,531,29-08-2023,145.33
0838d982-4f99-455b-8944-b398818a9c24,1027,548,05-03-2024,433.38
528a3f85-e079-4ee5-80f1-369be05515aa,1093,545,17-04-2024,867.82
e26d0622-2cb8-4866-8f35-5f9e4908cfc9,1011,527,04-12-2024,1522.46
0d5be320-5008-44ce-9bf9-2049f45eb999,1079,507,26-02-2024,1766.09
d2e14aa6-fb92-4fce-9e2c-68f4abb1ab5a,1040,509,06-11-2024,1355.51
5d5dbe3b-d2af-4a39-b39d-06231077cb2d,1007,549,30-12-2023,1661.78
5e2116ab-7e52-4d77-a462-bc87d51ac941,1071,537,07-03-2025,298.55
95d94ba8-499a-484f-88a0-663eff75ff98,1030,510,19-03-2023,1464.3
e7782183-6df4-48b1-b297-922ec983529d,1028,510,08-05-2023,1084.49
b67ad474-5b47-49b7-a599-34bd119a6a7c,1030,530,19-01-2023,893
8e51fbbc-a71c-4581-977f-443c49370bf3,1045,548,06-11-2024,481.02
0f5b2528-2148-496f-9a6c-7f601f38b634,1100,510,23-08-2023,722.64
cb704443-9d90-4d32-bb37-e9fd63838d92,1092,518,21-07-2023,861.5
70dcfae0-3fa7-4c1b-b489-d89c6fe26173,1034,501,29-04-2024,203.11
33ea0e4e-f5f2-4107-b242-c3f81f08d770,1032,535,03-05-2024,226.83
c7cb1411-2970-48f5-95fa-345135e65ff6,1021,548,20-08-2023,318.88
24a7e7ac-f4ee-4c97-bc81-f054ba67dd02,1042,529,05-12-2023,372.29
b809ae79-12d6-4e81-8216-52a1bf71622e,1094,526,06-03-2023,913.34
2c70ff26-7a77-460b-9d0f-b3e3557a4d9f,1064,549,03-12-2023,145.57
9b15379f-c083-4c1f-a3ba-50808d09e901,1029,548,01-09-2024,283.93
2c8cd9ae-0b1c-4d0f-af5d-19e49e4c9aee,1031,527,30-11-2024,1266.95
e0c42fc6-a260-4e27-9941-6c7fb593f46e,1002,543,14-04-2023,164.4
e50813aa-16b4-4e30-bb18-2976be3cc1ac,1096,515,03-07-2024,1448.69
bdd889e3-3042-4b36-a604-382ce4594b9f,1060,501,10-12-2024,1648
823c7657-1deb-4d7b-b87c-e6963ee7f957,1090,539,09-03-2024,294.16
b711f081-25af-4837-b7be-07a1fef3b4d0,1088,515,15-07-2023,1411.71
12cd8f87-cb67-46df-9769-f7f2e9595c9b,1098,547,19-10-2024,127.47
8e194f93-7d18-46ba-8df1-079232df1a9a,1071,542,01-03-2024,156.39
98fffd43-dabd-40a5-adc0-bed1606f7c04,1042,547,08-03-2024,648.46
bf02f043-fa07-400e-b146-b453e4a3085f,1094,536,18-06-2024,814.41
15e222e6-8034-4658-a0dd-d38b5635c330,1080,530,02-04-2025,528.2
0453dabe-c6f2-4161-b911-524acace06fa,1001,508,23-02-2023,1126.83
4b70a03c-fa1f-46bd-a1c6-5ebd1ad28a69,1001,535,11-02-2023,694.43
099e9ba2-3436-40d3-966f-faa63da35c27,1063,542,05-04-2025,1731.69
60f8449e-af30-4fe2-8d58-ca4d07e1b0a8,1085,541,11-03-2025,1736.45
8822ea15-0a7a-4ecf-9719-d5982f78265a,1087,541,06-12-2023,1210.16
bf5dea0b-33aa-4044-954a-2bd4e9f577db,1020,507,13-07-2024,1345.45
1a3e857d-3699-4b8d-9d92-be39b004eac8,1045,523,07-12-2024,1296.36
c90d32c2-2215-4ee2-9ff4-422953f31073,1067,535,18-05-2023,1652.4
fbf167af-8cdf-4063-a1b9-5254c12ba233,1013,516,21-05-2023,1874.36
4482ca07-442d-471f-bbba-9aa0046b1f39,1097,539,29-11-2024,318.78
3ba0e82f-4976-406c-90fb-4dd9fcb8d52b,1038,541,02-04-2024,312.61
76946a46-092c-474f-9336-af11d2df6a70,1042,505,05-01-2025,1658.52
f28a1ac5-1717-4ed6-8640-ed663be2c8c6,1017,544,05-10-2023,1471.14
e232e12d-d24a-4f87-8c92-f0ee08368a61,1043,531,20-03-2024,601.78
26e4fdcd-f81d-4cb7-bf21-15d32f5ed79b,1028,502,31-10-2024,186.95
79601ece-1a7f-4884-b8ea-e76a1f8b166e,1032,524,17-02-2023,1971.52
6575456a-dbc2-4f2c-a631-d544bf5c1dbe,1021,502,17-05-2023,634.88
7dcf28fe-1bdb-4558-bcaa-24d20f910c51,1088,532,15-10-2024,936.65
8f1df9cd-ade2-4ca7-af26-1b9af21e1325,1042,545,08-08-2023,702.43
94804502-2011-4f47-b92b-8ac668947afa,1036,532,21-02-2023,1448.52
f940ccc1-b176-4ca6-872b-96877a927a07,1096,548,13-12-2024,1352.33
908c4897-8220-4ebe-bdc2-7cd2bfc05de3,1093,504,26-02-2025,539.99
6f698da5-f1e2-46ce-abc0-d108feec6dfa,1027,516,29-03-2023,1607.21
08aa74d6-f1d0-4be9-950b-44f2fca29e24,1065,503,26-10-2023,183.67
880c75ba-46b1-42ad-8b3b-f07653cbba7b,1036,535,15-10-2024,967.72
6652a0e9-a54b-4afb-b7a8-7b2289128a94,1031,531,09-12-2024,1809.55
971e4117-7a92-4592-a05f-f4e77338c7dc,1098,518,13-03-2025,815.16
ef0bd13f-011f-46cf-8d96-589e293fea62,1005,506,14-08-2023,1104.47
765c14f8-83ff-4757-b0c2-4f685de1e0eb,1006,514,30-08-2024,1427.13
6627e694-1d3b-4fb0-b189-db26a726f191,1014,534,08-01-2023,26.25
5ef91b63-dfb0-47d1-9003-599aa35afbe4,1017,539,12-12-2023,280.79
05be170e-3443-4b7e-8217-973da9482b6a,1020,535,29-12-2024,1816.32
ca2e0fb5-3ccc-4300-b039-97df11cea6aa,1088,527,19-03-2025,1971.52
9d2a981e-3103-4b83-b608-83b5333d9eac,1067,518,19-01-2025,841.23
5f44c630-863c-4c0c-91be-df6f18f393d6,1035,508,08-07-2023,748.06
39d4c31b-fcf6-40df-9aff-100082edfa7b,1083,528,03-02-2023,490.27
54d51d8a-9c37-456f-ade9-cbb52a266437,1035,505,27-03-2024,1011.02
dd556e8a-b42b-49cc-824d-e9d834acbcca,1078,501,19-08-2024,103.95
d51a4251-c20e-486f-b8e8-381d7dce1e62,1009,511,18-03-2024,1323.05
9238a9c8-4d3a-44ee-8260-0524611f6428,1097,507,18-03-2023,1487.24
eadf6b70-f55c-4fdb-8e84-ce85bffba5d4,1050,540,27-03-2023,1926.3
42fce184-e805-4475-a079-0da4a19283ec,1051,546,28-03-2024,57.18
077c9eb3-80ad-453e-a79e-57010921bbd8,1071,537,15-05-2023,1318.63
08b97c71-e0e7-4f47-998f-fc30a40af169,1091,520,22-09-2023,312.26
2c11f569-445c-499b-bcca-d9427a60c60e,1088,510,10-04-2024,1032.74
a2e05afa-9cf6-47b7-a2a8-1ddd0ef54899,1076,540,05-12-2024,452.74
a0e668de-b613-4904-8594-631c8f8029f6,1081,508,30-04-2023,818.4
602c1e9c-dcee-460a-ad4d-b8a68a65d7eb,1090,532,21-08-2024,92.36
6dcac293-7042-41bd-926d-53de7c9b0ad9,1084,524,02-05-2023,1985.59
4f69c21d-1b31-4e21-a461-9f40ae9c6bf0,1067,541,08-05-2024,166.25
edc72255-e8bf-48df-99d1-44fd062ad14a,1016,519,05-02-2023,1338.62
cd74481c-d222-4c29-b6d1-68f6777af45d,1008,518,30-12-2023,948.13
5f3e8aff-2122-4fe4-a3b1-34b83da5ced7,1048,515,23-06-2024,651.56
de4359c0-9e2d-4515-9e36-8a7bbded5f1b,1040,517,28-07-2023,570.05
d7f13c91-a9ce-4a5d-83fd-c15253ae3faa,1024,547,30-03-2025,767.15
c182521c-1274-42f4-b0df-d2ebf86db883,1070,510,13-09-2024,149.63
5a9e5d80-e0cf-4828-a4f5-a7fae7a558f6,1094,526,08-06-2023,1295.66
58be6cdb-6347-4a18-9242-9d94a5666b3d,1042,545,29-03-2024,1445.2
3db04d3a-542a-4f17-bafa-8dac32e98512,1032,521,26-04-2024,1676.14
26144e9c-6768-47c1-8f65-64d1656af580,1037,515,14-06-2023,504.09
6b698d37-e756-458b-b7f5-9dd2e2d22910,1032,507,20-01-2023,342.36
39d0a8b3-b0b3-4511-89d4-273b8da04574,1045,550,30-03-2025,1879.87
034f8dc1-6353-4228-8ee0-7d68b2a19b54,1046,501,16-04-2024,1632.68
40a750f0-5feb-4c8e-908b-29516677c8b9,1075,530,01-12-2024,861.88
f3291f38-03ec-4cf4-9a4e-0597a93e25ea,1073,544,19-12-2024,1240.79
141c02be-bb51-4c4a-873d-6303b8be1472,1084,531,16-02-2024,1060.19
dc0ab747-e1ca-474d-bf3a-7f2448128693,1081,521,15-02-2024,756.68
1ea14b65-7768-4c6b-8c11-8b1b284b0670,1054,549,07-04-2025,1025.6
eefa47a8-9a06-4c1e-bb58-ae55c3acd346,1097,533,02-11-2023,888.31
e8f98830-adee-42ad-8e6e-d212cd8151f1,1100,545,14-03-2024,373.16
6f6ea874-f759-45fa-ba12-bbcde6732396,1089,543,18-02-2023,370.82
f6d2e97c-57f4-4db1-8c91-7a8fed895b39,1099,507,24-08-2023,236.36
4b9e4eeb-e3a0-4c17-8783-4a578a630ea1,1055,543,05-07-2023,1215.77
cacae9e0-fd54-4f7f-87b4-3d115385d261,1092,520,21-06-2023,1675.36
f0ac17fb-c5fd-4885-a2b7-3a749dcbe6da,1087,512,02-11-2024,421.13
21e5cd66-dcc5-4c2a-8eec-0e970f223983,1039,501,01-11-2024,316.13
459436e6-6a1a-417e-9813-d900f29f2a93,1004,503,25-10-2023,1260.58
3e91cf33-b216-40c7-8fb2-663fccb9e35c,1041,502,26-10-2024,1759.67
ab402eb0-12f8-4669-a900-319c8c60d632,1091,520,04-02-2025,292.78
5cce7150-2597-4a18-9b63-e76feb01c5ad,1031,508,07-08-2023,436.61
35ef4375-4400-4b6b-9bdd-0f02929a7990,1015,515,01-01-2023,1350.47
222720c9-6bfa-42f4-bd9b-9293126d99a4,1040,534,21-11-2024,1134.07
f6beae79-96b0-44dc-abf6-10aaf293fcd4,1052,523,30-03-2023,1213.11
bdf0d2e0-999d-4c7f-91a8-b65db9681322,1060,542,27-07-2023,602.16
e3193e4d-1e8b-49cf-8892-ec26056140f0,1044,543,26-05-2023,1274.78
c38bcecf-98b6-49e3-94cc-931858259b46,1012,511,08-01-2024,201.79
6b020881-3af0-453d-b11c-095332104aef,1091,520,24-12-2023,1484.1
d7b1d298-6469-4f5a-89b4-cec1cc95282a,1061,502,12-11-2023,512.86
8a45774f-1acd-4a42-8803-3e91518926eb,1004,540,26-04-2024,766.22
256ba932-8639-457b-960c-068685606ff1,1052,515,11-03-2025,125.19
95181fbb-3cc6-4305-8377-b2dd0363173d,1055,514,24-05-2024,830.18
91452ae7-f4aa-4aa6-8de6-080d537aa8f2,1028,521,29-01-2023,1278.31
f2901acb-bdcb-43e1-a4eb-d5f18a15b17f,1009,519,18-05-2024,41.94
e6f934b8-0dfe-474a-8858-b182511936b7,1017,531,06-01-2023,1397.56
3bb5f452-04ab-4359-b028-2e72b1dde53f,1036,535,07-04-2024,518.43
9cca8188-73d2-4682-878c-e8512a64b88c,1019,536,10-07-2024,1129.88
f0c0ca22-6808-4057-ac18-5ec743b799ff,1078,533,30-11-2023,1889.87
777c27c1-e7ad-4a86-a31c-d29d6bcfcfff,1038,506,29-09-2023,1003.27
dbcb7b76-ee81-4297-891a-8ac321303b51,1061,504,01-11-2023,1238
6ca2bb4f-e3ec-4e5d-9d1b-0505c1d59dc5,1079,534,03-10-2024,725.62
909240ed-b84b-47f0-9868-6eaa61cb92e8,1023,543,11-08-2024,231.12
bc7c6d71-df14-440e-82ce-365668a5c283,1046,527,10-10-2024,1564.95
edffa742-b7c5-45a3-88f6-9d2608623f4a,1084,547,18-11-2024,728.65
ee3abf5c-65eb-4a00-b0a2-7c100fcf0d0b,1001,505,12-06-2024,133.57
e951fad9-fc56-414c-b227-111f9702f8e6,1004,532,17-08-2023,1637.07
d9f50d86-35d5-42a3-9123-3cca5c7e0918,1034,528,09-03-2025,1932.27
4ebd83ae-74ee-4373-aca6-2873e8e726a6,1035,528,25-09-2024,516.67
8876711f-6622-4446-af9d-fb98683b458f,1016,504,30-03-2025,1052.65
a690ea02-c214-4fd6-8188-ddfe5096dbf2,1087,535,28-07-2023,273.57
c7e6da91-cf6d-4737-8c03-561aa450b36b,1026,525,25-01-2023,342.96
d15c300a-1cec-4dcc-b4d4-c85d3d231902,1053,517,23-01-2025,1398.84
0b49262c-9402-49c9-9fd7-1ab85b697ca6,1023,516,02-08-2024,426.76
bfc1d5ad-cdcf-4332-b311-4f4d7606815d,1055,510,13-12-2023,1403.01
809ab17b-8121-40bf-81b4-d142795e0a5b,1056,524,13-10-2023,1578.48
85913916-9598-4a0b-9b86-23ba14e2da13,1036,518,07-09-2023,1161.3
2f85e822-1e71-4588-87dc-1029d2e64649,1063,545,30-09-2024,1260.7
66a96c25-667c-4d6c-8b7b-8b0dd0bf8ba7,1045,536,24-02-2023,1254.35
8793372d-c56f-4068-9db8-7c091a86b30c,1075,534,04-06-2024,1038.68
5b2c6a89-ff06-4b69-aab9-991da6036a28,1036,523,17-01-2023,571.58
84a66723-d6a7-49e8-bb8d-367f71e162b4,1060,540,09-06-2023,92.14
5b680a2f-c1e4-4084-8443-86215346984b,1034,521,13-01-2024,520.15
3f5d2311-cdf0-479c-b5dc-2c4985223180,1096,515,22-05-2023,128.74
7dcb9589-f6eb-43a4-aa49-f8bf7743f157,1016,519,03-05-2024,1799.36
1882d0b3-11be-4bef-97ab-6cdf39ad1a11,1044,531,12-04-2023,956.18
5f6b5833-c20e-458d-b705-4da661dc3f05,1019,550,25-04-2024,829.63
3ba97b4e-bfc9-4213-b3d6-09da2182a71c,1048,542,04-11-2023,1260.4
e09bc7f5-6381-47d4-8362-2cacc1c596a4,1021,506,03-07-2023,136.99
2a832c60-be06-418b-b0eb-708918df51e6,1006,506,19-01-2024,1033.54
c5134229-c46b-4f7b-ba46-808e2a7738df,1077,525,27-01-2023,1259.66
94cac9ba-62f9-4d59-bcef-f49332e9880f,1069,504,17-03-2024,1479.63
23f6bda6-67ce-46fe-b433-818a0d2e2687,1064,531,29-12-2023,553.54
b2464d75-8863-48de-b7b7-1263f6078cb1,1029,530,08-09-2023,605.01
b80b9e48-178e-4331-8494-55f56063c1cc,1015,542,27-07-2024,881.62
deea2cc4-3dc7-4431-ac56-53c40092bf39,1031,541,27-08-2024,405.95
10a82a87-1735-45f6-884a-3bf003e4a7ad,1017,520,06-10-2023,326.18
d0e168cf-9c1f-4432-9246-88e48471b4d6,1015,501,29-03-2023,1155.55
c14532fa-4713-4cb6-9c59-c630d3778196,1039,545,25-12-2023,391.67
1a9a86df-0062-48f7-8ab9-b6a2d35640ba,1097,538,17-10-2023,235.55
fc940d17-86cd-4dc4-86fc-550fbcb7ae1d,1007,513,16-02-2023,1018.97
6f812e9b-246e-4c53-a867-866569d5aaca,1012,534,22-01-2025,529.04
573301eb-06db-4813-9a6e-859147cb5b98,1100,508,04-10-2023,816.46
dae2ba92-6653-4be2-8137-0d00a41023cf,1020,524,30-04-2024,520.6
b16f33bb-0472-4372-a5fa-ddc7f761be54,1049,546,22-08-2024,1383.17
13583810-bff4-4c7d-befa-64cf27b1dd8f,1017,546,05-12-2023,1685.92
6eab6f2e-4bab-4982-b5f8-de551ffc5b13,1002,533,08-06-2024,1423.38
d88c19e4-6bb5-47ad-bd0c-3bb4b260ab0e,1097,518,29-06-2023,1988.6
609670ce-f6a0-41d5-bf3c-a70edc491469,1004,521,01-07-2024,829.27
4eceddf8-c19c-42b9-8c9a-eae7de2ce72f,1045,529,15-06-2023,1577.26
3b7bf300-5491-434b-912f-47a2d9de14c0,1048,524,23-01-2025,1170.9
0afff2a7-cefd-4da1-8d0a-f4e18f1896ac,1055,524,14-11-2023,1890.22
42eaa0f1-4d72-4a3b-8909-482bcc77a8ad,1002,507,03-05-2023,1392.92
2f2b1fdc-5cf7-463b-9c31-fa61742547a3,1001,534,29-05-2023,1592.49
3e824b3f-a045-488e-ac0b-36c5a1ed74b2,1065,548,02-01-2025,894.97
835766fe-c3d2-464c-9e03-bfedfab4db11,1001,536,16-03-2023,728.96
aa891398-8553-4397-ad46-9dd4c1c9cc97,1087,522,27-11-2024,414.67
ddb2dae2-846a-4592-9706-8365957e3b17,1090,540,30-03-2025,1090.02
14f4766b-f9c9-4f92-bdee-3fa3d9258167,1009,501,06-03-2025,1671.05
f6762f0c-a6cf-4cad-9f73-3f6dbeaef144,1099,536,01-11-2023,51.36
42878153-5b24-429d-9781-0d4b54963e3f,1084,539,08-12-2023,1796.94
b9280dca-db22-4538-8067-9282ce23fcc5,1012,547,05-03-2023,252.08
7569da14-c4b8-4110-ad5b-a883b3afe25c,1042,501,20-04-2024,1272.53
56c5601b-9fba-4658-a68c-f5fc456dc4bb,1018,541,22-02-2023,688.16
e543e0da-4608-47ae-b19c-1e53c624f824,1005,506,22-04-2024,1776.89
94b08830-781d-4939-8924-420016598fcc,1020,527,23-04-2023,196.72
9ac5a754-bc3f-403b-a3e2-6a859cd76cb1,1098,508,01-01-2024,1127.52
d4217fb9-07ef-4924-b777-cb46a5b7d3bb,1079,538,02-01-2024,1452.75
7b2f005c-c5dd-4ed8-990e-6d962f0d1599,1081,531,18-10-2023,114.12
cc0296da-f8a7-4d52-8092-ee060b08ddd5,1029,524,05-12-2023,1842.64
f0c1481c-232d-4c4c-b4a5-4a967c72376d,1098,545,05-03-2024,1974.54
f9fa8c03-8953-4beb-8238-4b48e83d9210,1058,524,13-07-2024,1015.33
59f23f84-37bd-4bc8-ab9c-7706405d8563,1050,510,13-08-2023,90.74
19c7288e-b91c-4cb1-97a5-b8e9f6361976,1073,512,18-07-2023,1695.59
1513a99c-9c49-442c-9637-e6d2f8be2563,1047,527,14-02-2023,1075.05
148a5751-c73e-4f04-a545-4af644c9ae67,1002,513,05-12-2024,1473.21
a6f0c807-cb75-4858-92e6-4b7d1d47b74d,1030,532,10-12-2024,1441.24
ec7cfdec-113d-45f2-89be-8f3348b5bc56,1001,545,23-01-2023,341.89
0fdbcf1e-0bd8-439f-8f55-7d64ce05e076,1020,523,14-07-2023,219.4
86cfc43d-ed82-4dc5-929b-618efc9e0ea8,1074,544,04-03-2023,800.9
8c7ecaf4-ba73-4481-b0bb-69e7921cb1d7,1097,503,27-02-2025,1698.26
703b4e8f-8635-46ed-a5fd-2a1de66461ab,1085,502,19-11-2024,1568.01
ae044a92-6124-44c0-a503-229e8bde082a,1098,545,17-08-2024,1401.14
6771d9f2-9826-4be9-847c-31b70cd3526a,1043,510,31-01-2025,244.92
d64a59b9-38b8-4a5a-8534-b60b9d6ff2c0,1053,507,01-10-2024,211.39
80cc2a8f-eecb-415d-a157-2adcbc13a866,1073,510,15-04-2024,353.54
026afe00-16b6-4b4e-8496-69e694d907f3,1060,523,20-06-2023,384.71
3a628484-8d25-4d96-8f97-48a102ba21e5,1049,530,03-07-2023,203.44
bcc3b2ed-4ee6-460a-a97e-e65dbe2a427d,1074,549,01-06-2024,1110.72
ae3be2a1-4253-48e2-b7df-9d019fe8d507,1010,546,30-01-2023,805.18
38e305a2-f2e6-46ea-9bd3-82118c892c36,1041,520,24-05-2023,774.48
12f6ecdf-30b0-4d4f-b3ce-43360c906188,1077,506,17-09-2024,597.41
9bcdd251-4e30-4004-b141-025698b45d00,1078,514,07-05-2024,1089.69
b3dabf65-5081-4543-84ed-94654b811fed,1004,503,22-07-2023,1778.85
c636c0c1-83eb-4f02-b79e-d5ed9858402f,1005,523,11-10-2023,1141.93
64eb1464-0858-48ad-bea7-051aa1f27ab1,1017,523,21-02-2024,1190.12
3e38e686-ea85-4b8f-a9a9-ca9e19b1aba4,1023,522,13-07-2024,202.86
dd96ee22-a6d7-467a-ab66-773203eb836a,1026,526,11-09-2024,875.8
7b9e8749-f6e3-401d-a45a-60dc1dd9a801,1091,526,17-06-2023,441.05
1488dab3-e41e-4f96-a295-fd40db059dcd,1074,518,30-07-2023,240.24
5ebbce2f-22af-4baf-abc1-dc58c63c077b,1023,543,16-12-2023,776.13
fe6737b2-72f2-4310-9428-0950c1d3b679,1034,544,21-02-2024,1871.43
96cdc51b-124b-4e86-92a9-ff95682308f2,1065,513,24-03-2024,1509.61
31dc7eff-6ae3-49b6-861b-1f2887cdd06c,1097,541,05-12-2024,320.05
329e0508-9966-4200-bea2-179f3130a909,1077,511,02-02-2024,791.32
a8ff87cf-72db-4a4f-b082-af3242f1e3f9,1085,524,30-04-2024,1611.15
9e1e9766-fcb6-49f1-86c7-d7996153b1be,1076,506,17-11-2024,781.8
f9858697-70ad-4322-a465-26cab6f98c0d,1086,508,30-11-2023,459.25
5580a451-3f4c-4eee-a981-ca63a7bc30b0,1082,541,27-08-2024,1260.27
2cd57100-376b-404a-b0d6-099617092038,1060,530,04-12-2024,379.18
8a7a9989-65a2-453a-a613-5ea82c0d68d2,1073,543,13-10-2023,645.18
80f64bab-c733-447c-8c04-45d55ac6ea85,1049,547,16-07-2024,179.27
257b9a59-bb92-4fc6-b344-7a6274ff4aac,1094,515,29-08-2023,63.88
3fb7983c-90a8-497b-9855-041f6136a060,1015,536,02-05-2024,1348.23
11188345-3c6f-438d-bee1-aeb23c7c3aa2,1021,533,26-05-2024,1267.59
03735d69-0506-45f6-af59-4313e0fa9ca7,1023,549,15-03-2025,1180.08
b556bfb0-4959-4ac2-aef6-6e7196507372,1030,501,24-05-2023,1265.41
8bcbab5f-50c9-4475-b4f2-45413d932142,1081,507,22-01-2025,77.73
fd86c322-59dd-4f37-991d-c56db2861caf,1007,517,17-05-2024,743.28
a94a7be1-b8be-4f9a-ab35-6d953ebf12f4,1047,505,10-03-2023,761.34
9602cc7e-56c5-4b56-bb82-d78bc9f9852d,1052,536,15-09-2024,1959.5
564642e8-98cc-47a7-9ade-af844246aea6,1015,528,28-11-2024,1225.28
7e41622b-d962-42df-8e30-cb3293896a34,1068,543,24-06-2024,942.23
5a5af216-2735-4259-aa80-c87fa7e8ce23,1060,532,16-05-2023,1435.6
893d4f1f-37b0-4468-9179-ed9e18b4f9b9,1096,505,21-03-2024,1907.28
91058c48-e9e9-4649-a40d-dcb18e91016e,1027,518,01-03-2024,1190.79
f56c3bf2-af10-4edb-ba50-edb1df4dd72a,1076,540,05-02-2023,1051.43
22ca7086-530e-488d-8c12-d15fe80b4b94,1004,504,07-02-2025,1191.46
e5365574-d7d7-44c0-89c8-068668425e1b,1035,510,07-09-2024,925.49
e4d590c8-4d53-475a-953b-ac90bfa8c061,1062,534,10-01-2024,719.25
f45ec853-e021-474f-b9b5-e4928df88135,1068,520,23-03-2023,1113.23
b4d1eea3-1b96-4be6-89c2-5922182dcde5,1007,544,27-01-2023,1056
c88b33f8-c0e3-433b-919a-b27df130438b,1063,505,05-05-2024,671.2
699ed10d-5f34-482e-a39f-5d5c6780151b,1050,550,05-08-2023,862.2
4d89904c-2385-473d-a746-155ba7e44f60,1077,524,20-01-2023,1808.7
3a635223-ccd7-433c-8063-88cad15e523e,1081,517,26-10-2023,1340.03
49ae55e7-9149-49cd-a0d4-b0559b6f5da3,1076,531,08-02-2024,1276.78
518c0765-f8aa-48b6-bc23-8dc5c7463281,1076,542,16-04-2023,424.7
f70e4668-2e97-47ab-b63c-1731fad1d3b7,1007,511,26-01-2025,1760.66
